AccountID,CustomerID,ProductID,OpenDate
A0013692,C04488,P003,2021-09-08
A0013693,C04488,P101,2021-12-11
A0013694,C04488,P203,2021-08-19
A0013695,C04489,P005,2024-11-04
A0013696,C04489,P002,2024-10-27
A0013697,C04489,P005,2024-11-13
A0013698,C04489,P204,2025-01-31
A0013699,C04489,P205,2025-04-29
A0013700,C04489,P204,2025-04-07
A0013701,C04490,P002,2023-12-08
A0013702,C04490,P005,2024-01-11
A0013703,C04490,P204,2023-11-26
A0013704,C04490,P202,2024-05-11
A0013705,C04491,P006,2025-02-04
A0013706,C04491,P007,2024-12-31
A0013707,C04491,P101,2027-01-29
A0013708,C04491,P202,2025-08-06
A0013709,C04491,P204,2025-11-25
A0013710,C04492,P001,2022-03-21
A0013711,C04492,P203,2022-04-02
A0013712,C04493,P007,2021-12-14
A0013713,C04493,P005,2021-12-14
A0013714,C04493,P103,2022-08-14
A0013715,C04493,P203,2022-10-04
A0013716,C04493,P204,2022-04-20
A0013717,C04494,P002,2024-11-04
A0013718,C04494,P202,2024-10-27
A0013719,C04495,P006,2024-05-22
A0013720,C04495,P203,2024-07-25
A0013721,C04496,P003,2021-01-31
A0013722,C04496,P002,2021-01-02
A0013723,C04496,P204,2021-07-11
A0013724,C04496,P204,2021-11-29
A0013725,C04497,P003,2021-10-19
A0013726,C04497,P002,2021-11-13
A0013727,C04497,P202,2022-06-28
A0013728,C04497,P203,2022-07-08
A0013729,C04498,P002,2025-04-24
A0013730,C04498,P202,2026-02-06
A0013731,C04499,P004,2022-09-19
A0013732,C04499,P102,2024-03-20
A0013733,C04499,P201,2023-04-04
A0013734,C04500,P003,2025-05-23
A0013735,C04500,P201,2025-06-11
A0013736,C04501,P002,2020-05-28
A0013737,C04501,P006,2020-05-18
A0013738,C04501,P105,2022-01-02
A0013739,C04501,P203,2021-04-05
A0013740,C04501,P203,2020-07-06
A0013741,C04502,P003,2022-11-30
A0013742,C04502,P004,2022-12-06
A0013743,C04502,P006,2022-12-21
A0013744,C04502,P004,2022-11-15
A0013745,C04502,P204,2022-12-26
A0013746,C04502,P206,2023-01-27
A0013747,C04502,P206,2023-08-18
A0013748,C04502,P304,2024-07-17
A0013749,C04503,P001,2024-03-29
A0013750,C04503,P106,2025-09-30
A0013751,C04503,P201,2024-06-17
A0013752,C04504,P007,2024-10-07
A0013753,C04504,P202,2025-05-02
A0013754,C04505,P007,2022-12-13
A0013755,C04505,P202,2023-09-20
A0013756,C04506,P001,2020-12-23
A0013757,C04506,P202,2020-11-17
A0013758,C04507,P003,2021-10-21
A0013759,C04507,P202,2022-09-21
A0013760,C04508,P004,2020-12-11
A0013761,C04508,P202,2020-11-23
A0013762,C04509,P003,2020-04-12
A0013763,C04509,P202,2021-02-20
A0013764,C04510,P007,2020-05-08
A0013765,C04510,P203,2020-04-30
A0013766,C04511,P006,2023-02-09
A0013767,C04511,P202,2023-08-30
A0013768,C04512,P002,2021-01-27
A0013769,C04512,P001,2021-01-22
A0013770,C04512,P106,2022-01-13
A0013771,C04512,P202,2021-08-08
A0013772,C04512,P202,2021-03-04
A0013773,C04512,P302,2021-11-09
A0013774,C04513,P001,2025-07-10
A0013775,C04513,P002,2025-07-01
A0013776,C04513,P102,2026-05-05
A0013777,C04513,P203,2026-05-21
A0013778,C04513,P203,2025-10-22
A0013779,C04514,P007,2022-12-03
A0013780,C04514,P003,2022-12-27
A0013781,C04514,P103,2023-11-16
A0013782,C04514,P202,2023-04-09
A0013783,C04514,P202,2023-06-26
A0013784,C04515,P005,2021-05-27
A0013785,C04515,P201,2021-05-20
A0013786,C04516,P002,2021-08-23
A0013787,C04516,P005,2021-07-20
A0013788,C04516,P104,2021-10-27
A0013789,C04516,P204,2021-08-21
A0013790,C04516,P203,2022-01-26
A0013791,C04517,P004,2022-02-05
A0013792,C04517,P006,2022-01-08
A0013793,C04517,P105,2023-06-05
A0013794,C04517,P202,2022-12-16
A0013795,C04517,P202,2022-12-06
A0013796,C04518,P003,2025-02-15
A0013797,C04518,P006,2025-02-21
A0013798,C04518,P202,2025-05-10
A0013799,C04518,P203,2025-01-08
A0013800,C04519,P006,2025-10-23
A0013801,C04519,P202,2025-09-28
A0013802,C04520,P005,2023-09-20
A0013803,C04520,P201,2023-12-26
A0013804,C04521,P004,2024-10-20
A0013805,C04521,P005,2024-11-21
A0013806,C04521,P103,2025-10-22
A0013807,C04521,P203,2024-10-29
A0013808,C04521,P204,2024-12-02
A0013809,C04522,P005,2023-05-26
A0013810,C04522,P202,2023-11-27
A0013811,C04523,P003,2025-11-21
A0013812,C04523,P201,2026-08-21
A0013813,C04524,P001,2024-11-16
A0013814,C04524,P203,2024-10-20
A0013815,C04525,P006,2023-05-15
A0013816,C04525,P201,2023-05-21
A0013817,C04526,P005,2020-08-31
A0013818,C04526,P202,2021-01-06
A0013819,C04527,P002,2023-11-02
A0013820,C04527,P201,2024-01-12
A0013821,C04528,P005,2024-04-07
A0013822,C04528,P203,2024-06-02
A0013823,C04529,P002,2023-12-13
A0013824,C04529,P202,2024-02-23
A0013825,C04530,P002,2020-07-12
A0013826,C04530,P201,2021-04-13
A0013827,C04531,P004,2020-01-19
A0013828,C04531,P001,2020-01-20
A0013829,C04531,P203,2020-11-03
A0013830,C04531,P202,2020-05-28
A0013831,C04532,P005,2021-10-08
A0013832,C04532,P201,2022-04-12
A0013833,C04533,P005,2021-06-03
A0013834,C04533,P202,2021-04-17
A0013835,C04534,P004,2025-10-02
A0013836,C04534,P203,2026-07-19
A0013837,C04535,P007,2024-10-02
A0013838,C04535,P004,2024-10-25
A0013839,C04535,P002,2024-11-15
A0013840,C04535,P106,2026-11-03
A0013841,C04535,P204,2024-11-22
A0013842,C04535,P206,2025-01-20
A0013843,C04535,P204,2025-08-18
A0013844,C04535,P304,2026-08-27
A0013845,C04536,P001,2024-06-05
A0013846,C04536,P001,2024-07-11
A0013847,C04536,P203,2024-10-27
A0013848,C04536,P202,2025-03-13
A0013849,C04537,P007,2022-11-19
A0013850,C04537,P201,2023-09-25
A0013851,C04538,P003,2022-06-10
A0013852,C04538,P202,2022-09-08
A0013853,C04539,P005,2023-07-15
A0013854,C04539,P203,2023-09-15
A0013855,C04540,P003,2024-04-26
A0013856,C04540,P106,2024-09-01
A0013857,C04540,P202,2024-11-23
A0013858,C04541,P005,2023-10-28
A0013859,C04541,P202,2023-10-17
A0013860,C04542,P001,2020-02-08
A0013861,C04542,P203,2021-01-04
A0013862,C04543,P005,2023-10-31
A0013863,C04543,P203,2024-05-10
A0013864,C04544,P006,2024-10-04
A0013865,C04544,P201,2025-03-11
A0013866,C04545,P005,2025-08-04
A0013867,C04545,P202,2025-12-16
A0013868,C04546,P005,2025-08-31
A0013869,C04546,P203,2026-04-15
A0013870,C04547,P004,2022-12-30
A0013871,C04547,P203,2023-09-11
A0013872,C04548,P002,2022-07-03
A0013873,C04548,P201,2022-07-11
A0013874,C04549,P004,2022-04-04
A0013875,C04549,P003,2022-05-03
A0013876,C04549,P002,2022-05-28
A0013877,C04549,P204,2022-11-02
A0013878,C04549,P205,2022-09-05
A0013879,C04549,P206,2022-06-05
A0013880,C04549,P301,2022-07-22
A0013881,C04550,P003,2022-06-27
A0013882,C04550,P104,2023-11-11
A0013883,C04550,P203,2022-08-04
A0013884,C04551,P006,2025-10-15
A0013885,C04551,P104,2026-07-13
A0013886,C04551,P203,2025-11-24
A0013887,C04552,P001,2020-05-29
A0013888,C04552,P201,2020-08-04
A0013889,C04553,P004,2022-07-08
A0013890,C04553,P201,2023-03-17
A0013891,C04554,P003,2022-11-26
A0013892,C04554,P002,2022-11-03
A0013893,C04554,P203,2023-04-25
A0013894,C04554,P202,2023-03-10
A0013895,C04555,P006,2021-11-08
A0013896,C04555,P001,2021-11-17
A0013897,C04555,P101,2023-02-11
A0013898,C04555,P202,2022-01-31
A0013899,C04555,P203,2022-05-08
A0013900,C04556,P003,2025-01-05
A0013901,C04556,P202,2025-07-14
A0013902,C04557,P005,2020-04-27
A0013903,C04557,P201,2021-03-29
A0013904,C04558,P003,2022-01-12
A0013905,C04558,P203,2023-01-02
A0013906,C04559,P002,2021-08-24
A0013907,C04559,P202,2022-04-21
A0013908,C04560,P002,2023-02-27
A0013909,C04560,P201,2023-02-14
A0013910,C04561,P004,2020-06-29
A0013911,C04561,P202,2020-12-21
A0013912,C04562,P005,2021-01-01
A0013913,C04562,P001,2021-02-13
A0013914,C04562,P002,2021-02-08
A0013915,C04562,P204,2021-01-10
A0013916,C04562,P204,2021-01-28
A0013917,C04562,P205,2021-03-07
A0013918,C04563,P001,2022-03-09
A0013919,C04563,P202,2022-08-10
A0013920,C04564,P006,2025-02-23
A0013921,C04564,P006,2025-03-21
A0013922,C04564,P003,2025-03-03
A0013923,C04564,P104,2025-10-27
A0013924,C04564,P204,2025-06-16
A0013925,C04564,P204,2025-05-30
A0013926,C04564,P204,2025-02-28
A0013927,C04564,P303,2027-02-11
A0013928,C04565,P007,2020-05-21
A0013929,C04565,P003,2020-05-08
A0013930,C04565,P203,2020-06-16
A0013931,C04565,P203,2021-03-01
A0013932,C04566,P007,2025-01-25
A0013933,C04566,P201,2025-08-26
A0013934,C04567,P006,2024-05-27
A0013935,C04567,P002,2024-06-10
A0013936,C04567,P002,2024-05-11
A0013937,C04567,P001,2024-04-16
A0013938,C04567,P105,2025-12-04
A0013939,C04567,P205,2024-12-30
A0013940,C04567,P205,2024-11-29
A0013941,C04567,P204,2025-01-01
A0013942,C04567,P301,2024-11-20
A0013943,C04568,P004,2023-04-04
A0013944,C04568,P004,2023-05-13
A0013945,C04568,P106,2024-04-23
A0013946,C04568,P202,2023-10-27
A0013947,C04568,P203,2023-04-28
A0013948,C04569,P007,2021-10-18
A0013949,C04569,P201,2021-11-29
A0013950,C04570,P004,2022-02-20
A0013951,C04570,P202,2022-10-13
A0013952,C04571,P001,2025-07-01
A0013953,C04571,P006,2025-07-30
A0013954,C04571,P203,2026-05-13
A0013955,C04571,P202,2025-12-09
A0013956,C04572,P005,2020-12-12
A0013957,C04572,P201,2021-03-24
A0013958,C04573,P003,2024-10-12
A0013959,C04573,P202,2025-08-03
A0013960,C04574,P006,2024-11-04
A0013961,C04574,P202,2025-05-30
A0013962,C04575,P002,2021-07-29
A0013963,C04575,P202,2022-02-09
A0013964,C04576,P006,2020-10-08
A0013965,C04576,P203,2021-07-17
A0013966,C04577,P002,2024-01-10
A0013967,C04577,P101,2024-02-24
A0013968,C04577,P202,2024-09-23
A0013969,C04578,P001,2024-03-18
A0013970,C04578,P202,2024-12-11
A0013971,C04579,P006,2023-10-14
A0013972,C04579,P001,2023-10-27
A0013973,C04579,P102,2025-01-22
A0013974,C04579,P203,2024-08-15
A0013975,C04579,P202,2024-03-27
A0013976,C04580,P004,2023-05-01
A0013977,C04580,P106,2024-08-18
A0013978,C04580,P202,2023-06-15
A0013979,C04581,P005,2025-01-20
A0013980,C04581,P001,2024-12-19
A0013981,C04581,P202,2025-04-30
A0013982,C04581,P202,2025-03-18
A0013983,C04582,P001,2024-09-10
A0013984,C04582,P203,2025-07-15
A0013985,C04583,P006,2020-11-01
A0013986,C04583,P202,2020-12-02
A0013987,C04584,P001,2020-05-23
A0013988,C04584,P203,2021-01-24
A0013989,C04585,P005,2024-06-10
A0013990,C04585,P104,2024-07-04
A0013991,C04585,P203,2025-01-10
A0013992,C04586,P006,2023-11-21
A0013993,C04586,P202,2024-09-30
A0013994,C04587,P002,2025-09-18
A0013995,C04587,P002,2025-09-30
A0013996,C04587,P101,2027-07-12
A0013997,C04587,P204,2025-09-25
A0013998,C04587,P203,2026-02-17
A0013999,C04587,P305,2027-05-18
A0014000,C04588,P007,2023-11-14
A0014001,C04588,P202,2024-08-22
A0014002,C04588,P302,2024-04-10
A0014003,C04589,P003,2020-11-03
A0014004,C04589,P203,2020-10-19
A0014005,C04590,P004,2024-05-06
A0014006,C04590,P203,2025-01-15
A0014007,C04591,P003,2023-04-05
A0014008,C04591,P201,2023-08-15
A0014009,C04591,P302,2023-06-28
A0014010,C04592,P002,2024-11-11
A0014011,C04592,P103,2026-10-22
A0014012,C04592,P203,2025-06-12
A0014013,C04593,P007,2022-06-04
A0014014,C04593,P202,2022-06-23
A0014015,C04594,P006,2020-06-25
A0014016,C04594,P201,2020-12-06
A0014017,C04595,P003,2020-07-02
A0014018,C04595,P201,2020-12-11
A0014019,C04596,P007,2024-03-22
A0014020,C04596,P201,2024-09-13
A0014021,C04597,P004,2024-11-07
A0014022,C04597,P203,2025-03-17
A0014023,C04598,P002,2025-09-27
A0014024,C04598,P203,2026-01-04
A0014025,C04599,P007,2023-10-25
A0014026,C04599,P106,2025-11-13
A0014027,C04599,P203,2024-02-15
A0014028,C04600,P004,2025-02-02
A0014029,C04600,P202,2025-12-23
A0014030,C04601,P006,2025-05-18
A0014031,C04601,P202,2025-09-17
A0014032,C04602,P004,2024-08-08
A0014033,C04602,P104,2025-02-08
A0014034,C04602,P203,2025-07-05
A0014035,C04603,P002,2025-10-21
A0014036,C04603,P202,2025-12-27
A0014037,C04604,P002,2020-06-22
A0014038,C04604,P203,2020-12-05
A0014039,C04605,P005,2025-04-12
A0014040,C04605,P203,2025-02-28
A0014041,C04606,P001,2022-09-21
A0014042,C04606,P203,2023-07-30
A0014043,C04607,P002,2023-02-22
A0014044,C04607,P006,2023-01-30
A0014045,C04607,P204,2023-07-19
A0014046,C04607,P203,2023-02-20
A0014047,C04608,P006,2020-11-24
A0014048,C04608,P201,2021-04-07
A0014049,C04609,P004,2022-07-23
A0014050,C04609,P201,2022-07-05
A0014051,C04610,P003,2025-06-23
A0014052,C04610,P201,2025-08-09
A0014053,C04611,P001,2020-04-08
A0014054,C04611,P202,2021-03-15
A0014055,C04612,P001,2024-12-24
A0014056,C04612,P202,2025-05-20
A0014057,C04613,P001,2022-12-01
A0014058,C04613,P201,2022-11-15
A0014059,C04614,P004,2023-03-07
A0014060,C04614,P201,2023-06-07
A0014061,C04615,P004,2023-12-14
A0014062,C04615,P006,2024-01-06
A0014063,C04615,P103,2025-12-14
A0014064,C04615,P203,2024-10-16
A0014065,C04615,P204,2023-11-23
A0014066,C04616,P004,2024-12-20
A0014067,C04616,P203,2025-02-27
A0014068,C04617,P007,2025-07-26
A0014069,C04617,P203,2025-11-14
A0014070,C04618,P006,2023-10-16
A0014071,C04618,P202,2024-06-23
A0014072,C04619,P003,2022-03-23
A0014073,C04619,P203,2022-08-05
A0014074,C04620,P004,2020-07-16
A0014075,C04620,P105,2022-05-06
A0014076,C04620,P202,2020-11-18
A0014077,C04621,P007,2021-12-10
A0014078,C04621,P202,2022-07-29
A0014079,C04622,P003,2023-11-15
A0014080,C04622,P201,2024-04-13
A0014081,C04623,P003,2021-12-25
A0014082,C04623,P201,2022-08-22
A0014083,C04624,P003,2024-11-15
A0014084,C04624,P201,2024-12-30
A0014085,C04625,P002,2023-05-19
A0014086,C04625,P006,2023-04-16
A0014087,C04625,P102,2023-07-31
A0014088,C04625,P204,2023-06-29
A0014089,C04625,P204,2024-01-01
A0014090,C04626,P004,2023-04-20
A0014091,C04626,P203,2023-11-17
A0014092,C04627,P006,2020-10-10
A0014093,C04627,P202,2021-09-03
A0014094,C04628,P007,2024-01-25
A0014095,C04628,P001,2023-11-29
A0014096,C04628,P007,2024-01-09
A0014097,C04628,P001,2024-01-24
A0014098,C04628,P106,2025-06-18
A0014099,C04628,P206,2024-11-13
A0014100,C04628,P204,2023-12-28
A0014101,C04628,P204,2024-04-01
A0014102,C04628,P304,2026-01-28
A0014103,C04629,P005,2020-06-04
A0014104,C04629,P001,2020-05-25
A0014105,C04629,P203,2020-12-18
A0014106,C04629,P203,2020-12-14
A0014107,C04630,P003,2024-06-08
A0014108,C04630,P202,2024-06-22
A0014109,C04631,P005,2024-04-01
A0014110,C04631,P103,2024-06-06
A0014111,C04631,P203,2025-01-27
A0014112,C04632,P002,2022-12-01
A0014113,C04632,P202,2022-11-19
A0014114,C04633,P002,2022-07-02
A0014115,C04633,P202,2023-04-19
A0014116,C04634,P001,2021-09-21
A0014117,C04634,P102,2023-03-20
A0014118,C04634,P202,2022-02-03
A0014119,C04635,P007,2020-09-27
A0014120,C04635,P202,2021-04-01
A0014121,C04636,P003,2020-07-10
A0014122,C04636,P001,2020-07-04
A0014123,C04636,P204,2021-03-15
A0014124,C04636,P204,2020-06-24
A0014125,C04636,P301,2022-01-16
A0014126,C04637,P005,2025-08-03
A0014127,C04637,P203,2026-04-06
A0014128,C04638,P004,2021-11-13
A0014129,C04638,P202,2022-06-20
A0014130,C04639,P004,2023-01-31
A0014131,C04639,P202,2023-01-12
A0014132,C04640,P003,2020-09-22
A0014133,C04640,P003,2020-09-15
A0014134,C04640,P204,2021-04-06
A0014135,C04640,P203,2021-05-22
A0014136,C04641,P002,2022-11-04
A0014137,C04641,P201,2022-10-10
A0014138,C04642,P005,2024-02-17
A0014139,C04642,P202,2024-02-02
A0014140,C04643,P007,2024-12-13
A0014141,C04643,P202,2024-12-09
A0014142,C04644,P002,2022-03-27
A0014143,C04644,P103,2022-11-21
A0014144,C04644,P202,2022-11-12
A0014145,C04645,P004,2023-04-15
A0014146,C04645,P202,2023-07-15
A0014147,C04646,P007,2021-06-01
A0014148,C04646,P201,2021-09-13
A0014149,C04647,P001,2022-08-09
A0014150,C04647,P203,2023-04-23
A0014151,C04648,P005,2024-09-02
A0014152,C04648,P201,2025-06-01
A0014153,C04649,P004,2022-09-08
A0014154,C04649,P003,2022-07-29
A0014155,C04649,P204,2023-06-05
A0014156,C04649,P202,2023-03-22
A0014157,C04650,P001,2021-10-02
A0014158,C04650,P202,2022-03-26
A0014159,C04651,P004,2022-08-03
A0014160,C04651,P201,2022-09-19
A0014161,C04652,P001,2021-04-10
A0014162,C04652,P103,2022-10-10
A0014163,C04652,P201,2021-07-06
A0014164,C04653,P002,2021-05-17
A0014165,C04653,P005,2021-05-31
A0014166,C04653,P203,2021-12-16
A0014167,C04653,P202,2021-07-05
A0014168,C04653,P305,2023-05-11
A0014169,C04654,P005,2025-06-03
A0014170,C04654,P007,2025-05-26
A0014171,C04654,P203,2025-11-28
A0014172,C04654,P202,2025-05-05
A0014173,C04655,P001,2021-09-23
A0014174,C04655,P203,2021-10-13
A0014175,C04656,P005,2023-07-19
A0014176,C04656,P203,2023-10-16
A0014177,C04657,P002,2024-10-30
A0014178,C04657,P001,2024-11-17
A0014179,C04657,P202,2025-01-12
A0014180,C04657,P204,2025-01-16
A0014181,C04658,P003,2022-10-07
A0014182,C04658,P203,2023-03-21
A0014183,C04659,P001,2023-06-10
A0014184,C04659,P002,2023-05-18
A0014185,C04659,P203,2023-04-28
A0014186,C04659,P203,2023-10-27
A0014187,C04660,P002,2021-06-05
A0014188,C04660,P001,2021-06-12
A0014189,C04660,P203,2021-06-03
A0014190,C04660,P202,2021-07-06
A0014191,C04661,P007,2021-03-05
A0014192,C04661,P203,2021-06-16
A0014193,C04662,P001,2023-05-07
A0014194,C04662,P007,2023-05-29
A0014195,C04662,P105,2024-04-19
A0014196,C04662,P203,2023-11-16
A0014197,C04662,P202,2023-07-25
A0014198,C04662,P302,2024-02-05
A0014199,C04663,P005,2022-04-04
A0014200,C04663,P203,2022-05-27
A0014201,C04664,P001,2020-10-21
A0014202,C04664,P203,2021-06-10
A0014203,C04665,P001,2021-09-23
A0014204,C04665,P105,2023-01-13
A0014205,C04665,P202,2022-01-19
A0014206,C04666,P001,2020-09-13
A0014207,C04666,P106,2022-07-16
A0014208,C04666,P203,2020-08-17
A0014209,C04667,P002,2023-11-12
A0014210,C04667,P201,2023-10-27
A0014211,C04668,P001,2024-11-02
A0014212,C04668,P006,2024-11-06
A0014213,C04668,P102,2025-10-01
A0014214,C04668,P203,2025-06-14
A0014215,C04668,P202,2024-12-02
A0014216,C04669,P005,2021-05-24
A0014217,C04669,P201,2022-01-11
A0014218,C04670,P002,2024-04-11
A0014219,C04670,P203,2024-12-03
A0014220,C04671,P004,2024-11-12
A0014221,C04671,P104,2026-03-03
A0014222,C04671,P202,2025-01-26
A0014223,C04672,P007,2020-09-19
A0014224,C04672,P201,2021-05-03
A0014225,C04673,P006,2022-01-06
A0014226,C04673,P006,2022-01-05
A0014227,C04673,P105,2023-11-26
A0014228,C04673,P204,2021-12-29
A0014229,C04673,P203,2022-08-21
A0014230,C04674,P007,2021-12-30
A0014231,C04674,P106,2024-02-25
A0014232,C04674,P201,2022-08-16
A0014233,C04674,P302,2023-08-30
A0014234,C04675,P006,2021-11-14
A0014235,C04675,P202,2021-12-05
A0014236,C04676,P002,2022-05-31
A0014237,C04676,P202,2022-04-27
A0014238,C04677,P003,2024-05-10
A0014239,C04677,P201,2024-09-11
A0014240,C04678,P003,2021-06-28
A0014241,C04678,P001,2021-06-14
A0014242,C04678,P106,2022-11-12
A0014243,C04678,P204,2021-06-02
A0014244,C04678,P203,2021-10-08
A0014245,C04679,P001,2020-06-10
A0014246,C04679,P201,2021-05-19
A0014247,C04680,P002,2023-08-30
A0014248,C04680,P203,2023-09-16
A0014249,C04681,P003,2025-09-13
A0014250,C04681,P201,2026-06-19
A0014251,C04682,P007,2022-10-03
A0014252,C04682,P201,2023-07-28
A0014253,C04683,P007,2022-10-19
A0014254,C04683,P203,2022-12-02
A0014255,C04684,P003,2022-06-05
A0014256,C04684,P202,2022-11-29
A0014257,C04685,P002,2020-04-22
A0014258,C04685,P203,2020-10-24
A0014259,C04686,P006,2023-04-02
A0014260,C04686,P203,2023-12-18
A0014261,C04687,P001,2020-03-03
A0014262,C04687,P203,2020-09-22
A0014263,C04688,P002,2024-01-21
A0014264,C04688,P004,2024-01-16
A0014265,C04688,P104,2025-05-13
A0014266,C04688,P203,2024-01-25
A0014267,C04688,P203,2024-11-01
A0014268,C04689,P005,2020-03-20
A0014269,C04689,P203,2020-07-04
A0014270,C04690,P004,2024-10-03
A0014271,C04690,P006,2024-11-13
A0014272,C04690,P001,2024-11-02
A0014273,C04690,P103,2025-03-28
A0014274,C04690,P206,2025-03-25
A0014275,C04690,P205,2025-09-04
A0014276,C04690,P204,2025-04-23
A0014277,C04690,P302,2026-04-16
A0014278,C04691,P006,2022-12-12
A0014279,C04691,P201,2023-10-28
A0014280,C04692,P006,2022-04-03
A0014281,C04692,P003,2022-03-14
A0014282,C04692,P105,2022-07-01
A0014283,C04692,P203,2023-01-17
A0014284,C04692,P203,2022-03-28
A0014285,C04693,P007,2024-04-10
A0014286,C04693,P203,2024-06-02
A0014287,C04693,P303,2025-10-26
A0014288,C04694,P003,2023-09-05
A0014289,C04694,P202,2023-08-30
A0014290,C04695,P006,2021-01-30
A0014291,C04695,P202,2021-06-25
A0014292,C04696,P005,2020-11-30
A0014293,C04696,P201,2021-06-05
A0014294,C04697,P004,2022-09-06
A0014295,C04697,P202,2023-01-15
A0014296,C04698,P005,2025-06-15
A0014297,C04698,P201,2025-05-25
A0014298,C04699,P002,2022-09-25
A0014299,C04699,P203,2023-04-19
A0014300,C04700,P005,2020-09-16
A0014301,C04700,P201,2021-03-21
A0014302,C04701,P001,2025-08-09
A0014303,C04701,P201,2025-06-18
A0014304,C04702,P001,2024-08-04
A0014305,C04702,P103,2025-11-23
A0014306,C04702,P201,2025-05-04
A0014307,C04703,P001,2022-01-25
A0014308,C04703,P201,2022-09-17
A0014309,C04704,P006,2022-06-03
A0014310,C04704,P203,2022-08-06
A0014311,C04705,P007,2021-09-04
A0014312,C04705,P202,2021-11-06
A0014313,C04706,P005,2022-10-09
A0014314,C04706,P202,2023-05-12
A0014315,C04707,P004,2025-07-07
A0014316,C04707,P001,2025-07-26
A0014317,C04707,P104,2025-08-03
A0014318,C04707,P202,2025-11-24
A0014319,C04707,P203,2026-01-21
A0014320,C04708,P002,2023-08-04
A0014321,C04708,P004,2023-08-14
A0014322,C04708,P001,2023-08-04
A0014323,C04708,P204,2023-11-25
A0014324,C04708,P204,2023-07-29
A0014325,C04708,P204,2024-04-21
A0014326,C04708,P305,2024-02-28
A0014327,C04709,P007,2021-03-21
A0014328,C04709,P102,2021-10-28
A0014329,C04709,P201,2021-10-08
A0014330,C04710,P003,2023-09-23
A0014331,C04710,P103,2024-01-22
A0014332,C04710,P202,2024-05-11
A0014333,C04711,P004,2023-01-04
A0014334,C04711,P201,2023-08-24
A0014335,C04712,P001,2023-05-22
A0014336,C04712,P106,2023-10-03
A0014337,C04712,P203,2024-01-17
A0014338,C04713,P001,2022-01-25
A0014339,C04713,P201,2022-08-18
A0014340,C04714,P001,2025-07-19
A0014341,C04714,P201,2026-03-11
A0014342,C04715,P007,2021-06-08
A0014343,C04715,P202,2021-07-05
A0014344,C04716,P006,2022-07-05
A0014345,C04716,P203,2022-07-10
A0014346,C04717,P004,2022-10-02
A0014347,C04717,P203,2023-08-03
A0014348,C04718,P007,2024-02-28
A0014349,C04718,P003,2024-02-03
A0014350,C04718,P001,2024-02-01
A0014351,C04718,P101,2024-09-22
A0014352,C04718,P204,2024-09-22
A0014353,C04718,P205,2024-04-10
A0014354,C04718,P204,2024-06-15
A0014355,C04718,P301,2025-03-27
A0014356,C04719,P001,2020-06-13
A0014357,C04719,P007,2020-07-23
A0014358,C04719,P203,2021-05-05
A0014359,C04719,P203,2020-09-03
A0014360,C04720,P004,2025-07-13
A0014361,C04720,P203,2025-09-03
A0014362,C04721,P005,2025-04-22
A0014363,C04721,P105,2026-09-17
A0014364,C04721,P201,2025-10-11
A0014365,C04722,P002,2024-08-24
A0014366,C04722,P201,2025-06-04
A0014367,C04723,P005,2025-03-30
A0014368,C04723,P006,2025-03-20
A0014369,C04723,P104,2026-11-05
A0014370,C04723,P204,2025-03-09
A0014371,C04723,P204,2025-03-18
A0014372,C04724,P007,2022-12-01
A0014373,C04724,P203,2023-06-23
A0014374,C04725,P005,2024-02-01
A0014375,C04725,P203,2024-06-21
A0014376,C04726,P004,2025-01-19
A0014377,C04726,P202,2025-09-12
A0014378,C04727,P006,2024-10-01
A0014379,C04727,P203,2025-05-11
A0014380,C04728,P001,2022-06-23
A0014381,C04728,P106,2022-08-29
A0014382,C04728,P202,2023-04-11
A0014383,C04729,P004,2023-11-08
A0014384,C04729,P202,2024-02-08
A0014385,C04730,P001,2021-02-11
A0014386,C04730,P202,2021-08-04
A0014387,C04731,P002,2020-05-18
A0014388,C04731,P001,2020-05-27
A0014389,C04731,P204,2020-06-12
A0014390,C04731,P203,2020-05-02
A0014391,C04732,P006,2020-03-07
A0014392,C04732,P101,2021-04-07
A0014393,C04732,P202,2020-08-28
A0014394,C04733,P006,2022-07-30
A0014395,C04733,P201,2023-04-16
A0014396,C04734,P003,2022-11-16
A0014397,C04734,P201,2023-07-24
A0014398,C04735,P002,2024-05-07
A0014399,C04735,P201,2024-11-18
A0014400,C04736,P001,2025-03-25
A0014401,C04736,P003,2025-04-11
A0014402,C04736,P102,2027-01-03
A0014403,C04736,P202,2025-10-22
A0014404,C04736,P203,2025-11-06
A0014405,C04737,P004,2024-05-21
A0014406,C04737,P004,2024-05-22
A0014407,C04737,P103,2024-11-23
A0014408,C04737,P203,2024-11-15
A0014409,C04737,P202,2024-08-06
A0014410,C04737,P301,2024-07-13
A0014411,C04738,P002,2023-06-30
A0014412,C04738,P203,2023-12-29
A0014413,C04739,P003,2024-09-02
A0014414,C04739,P203,2024-08-02
A0014415,C04740,P002,2024-05-02
A0014416,C04740,P007,2024-04-11
A0014417,C04740,P003,2024-04-13
A0014418,C04740,P103,2026-04-28
A0014419,C04740,P205,2025-03-08
A0014420,C04740,P204,2024-09-17
A0014421,C04740,P205,2024-11-02
A0014422,C04740,P304,2025-05-09
A0014423,C04741,P007,2022-12-05
A0014424,C04741,P201,2023-03-24
A0014425,C04742,P003,2025-03-15
A0014426,C04742,P102,2025-08-10
